Name,Genres,Budget(USD)_Inflated,Domestic(USD)_Inflated,Domestic_Percentage,Foreign(USD)_Inflated,Foreign_Percentage,Worldwide(USD)_Inflated,Runtime(mins),Rating,Audience_Score,Critics_Score,plot_summary,Month,Day,Year,Foreign_higher,emotion,emotion_score,drama,comedy,thriller,action,adventure,romance film,horror,fantasy,mystery,crime,indie,biography,family,sci-fi,period piece,animation,teen,film adaptation,musical,history,coming of age,sports,war,Worldwide_profit
case 39,"thriller, horror, mystery, crime",36804713.22213683,18077726.77221143,0.4608997961932558,21144956.59958034,0.5391002038067443,39222683.371791765,109,r,0.4,0.22,"In her many years as a social worker, Emily Jenkins (Renée Zellweger) thinks she has seen it all -- until she meets 10-year-old Lilith (Jodelle Ferland) and the girl's cruel parents. When the parents try to harm the child, Emily assumes custody of Lilith while looking for a foster family. However, she soon finds that dark forces surround the seemingly innocent child, and the more she tries to protect Lilith, the more horrors she encounters.",Oct,1,2010,1,disgust,0.7981194853782654,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065697296296296
casino royale,"drama, thriller, action, adventure, crime",146128104.40940973,239887850.2530769,0.276313651379488,628284420.8433515,0.723686348620512,868172271.0964284,144,pg-13,0.9,0.94,"After receiving a license to kill, British Secret Service agent James Bond (Daniel Craig) heads to Madagascar, where he uncovers a link to Le Chiffre (Mads Mikkelsen), a man who finances terrorist organizations. Learning that Le Chiffre plans to raise money in a high-stakes poker game, MI6 sends Bond to play against him, gambling that their newest ""00"" operative will topple the man's organization.",Nov,17,2006,1,neutral,0.5406912565231323,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.941172470588235
cast away,"drama, action, adventure",152377562.50849628,418827015.5482221,0.5437957712204875,351364732.3725326,0.4562042287795124,770191747.9207548,143,pg-13,0.84,0.89,"Obsessively punctual FedEx executive Chuck Noland (Tom Hanks) is en route to an assignment in Malaysia when his plane crashes over the Pacific Ocean during a storm. The sole survivor of the flight, Chuck washes ashore on a deserted island. When his efforts to sail away and contact help fail, Chuck learns how to survive on the island, where he remains for years, accompanied by only his handmade volleyball friend, Wilson. Will Chuck ever return to civilization and reunite with his loved ones?",Dec,22,2000,0,sadness,0.8616358041763306,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.054495788235294
catch a fire,"drama, thriller, action, adventure, biography, history",20056798.644428782,6159977.234125107,0.7529939217923743,2020669.45617264,0.2470060782076257,8180646.690297746,101,pg-13,0.71,0.75,"Patrick Chamusso (Derek Luke), an apolitical black South African who works at an oil refinery, becomes a freedom fighter for the ANC after a brutal run-in with a government terror squad. Patrick stages daring solo attacks against the apartheid regime, even as a policeman (Tim Robbins) worms his way into the lives of Patrick and his family.",Oct,27,2006,0,fear,0.807758629322052,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.40787400000000007
catch and release,"drama, comedy, romance film, indie",35815711.8650514,22261686.930893555,0.9614214438536424,893285.4001401454,0.0385785561463578,23154972.3310337,124,pg-13,0.55,0.23,"A woman (Jennifer Garner) struggles to rebuild her life in the wake of her fiance's untimely death and the discovery of secrets he kept from her. Along the way, she bonds with his best pals (Sam Jaeger, Kevin Smith), including a n'er-do-well (Timothy Olyphant) she initially disliked.",Jan,26,2007,0,sadness,0.8702945113182068,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6465032
catch me if you can,"drama, comedy, crime, biography",84489130.53012604,267465536.11349064,0.4628956786509155,310343997.32826567,0.5371043213490846,577809533.4417562,141,pg-13,0.89,0.96,"Frank Abagnale, Jr. (Leonardo DiCaprio) worked as a doctor, a lawyer, and as a co-pilot for a major airline -- all before his 18th birthday. A master of deception, he was also a brilliant forger, whose skill gave him his first real claim to fame: At the age of 17, Frank Abagnale, Jr. became the most successful bank robber in the history of the U.S. FBI Agent Carl Hanratty (Tom Hanks) makes it his prime mission to capture Frank and bring him to justice, but Frank is always one step ahead of him.",Dec,25,2002,1,neutral,0.7245405912399292,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.838862346153846
catch that kid,"comedy, adventure, crime, family, teen",26907620.16921737,24969971.048608504,0.9849162250980475,382409.6029771302,0.0150837749019523,25352380.651585635,91,pg,0.47,0.13,"Athletic 12-year-old Maddy (Kristen Stewart) shares an enthusiasm for mountain climbing with her father, Tom (Sam Robards). Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her geeky friends (Max Thieriot, Corbin Bleu) to pull it off successfully.",Feb,6,2004,0,sadness,0.780021607875824,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9422007777777781
cats,"drama, comedy, fantasy, family, musical",104345237.64568064,29839190.22858471,0.3595441570932884,53152535.93328013,0.6404558429067115,82991726.16186485,110,pg,0.53,0.19,A tribe of cats must decide yearly which one will ascend to the Heaviside Layer and come back to a new life.,Dec,20,2019,1,neutral,0.922369658946991,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.795357105263158
catwoman,"thriller, action, adventure, fantasy, crime",149486778.71787432,60097241.33505118,0.4878788633032063,63083420.61894297,0.5121211366967937,123180661.95399414,104,pg-13,0.18,0.08,"""Catwoman"" is the story of shy, sensitive artist Patience Philips (Halle Berry), a woman who can't seem to stop apologizing for her own existence. She works as a graphic designer for Hedare Beauty, a mammoth cosmetics company on the verge of releasing a revolutionary anti-aging product. When Patience inadvertently happens upon a dark secret her employer is hiding, she finds herself in the middle of a corporate conspiracy. What happens next changes Patience forever.",Jul,19,2004,1,fear,0.6874844431877136,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82402379
cecil b. demented,"comedy, thriller, action, crime, indie",17926772.059823092,2302955.60195635,0.6549157194536549,1213459.615375013,0.3450842805463451,3516415.217331363,87,r,0.67,0.52,"An insane action-comedy about a young lunatic director and his devoted cult of cinema terrorists who kidnap a movie goddess and force her to star in their underground movie. Vowing to punish the crass sins of commercial cinema, fueled by revolutionary zeal and their self-imposed sexual frustration, Cecil B. DeMented and his guerrilla production crew invade the streets of Baltimore to shoot their no-budget epic. When Cecil says ""Action,"" he means action! Nothing is going to stand in his way.",May,17,2000,0,anger,0.818388819694519,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1961544
cedar rapids,comedy,13315656.489422636,9136007.737089062,0.8877162393374715,1155577.9433841603,0.1122837606625284,10291585.680473223,87,r,0.59,0.86,"Insurance agent Tim Lippe (Ed Helms) is sublimely naive: He has never stayed in a hotel, has never flown in a plane, has never even left his tiny Wisconsin hometown. Chosen to represent his company at a convention in Iowa, Tim meets three veteran attendees (John C. Reilly, Anne Heche, Isiah Whitlock Jr.), who set him on course for a life-altering weekend of wild times and sweet temptation.",Feb,11,2011,0,neutral,0.645239531993866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7728936000000001
celeste and jesse forever,"comedy, romance film",1099340.8309847603,4061550.03602848,0.8193405002364238,895546.5982237072,0.1806594997635761,4957096.634252187,91,r,0.62,0.71,"Longtime sweethearts Celeste (Rashida Jones) and Jesse (Andy Samberg) married young, but are now drifting apart. Celeste is an ambitious business owner, while Jesse has a more laid-back attitude toward life and work. Celeste wants a divorce and believes that she and Jesse can remain friends. Jesse passively goes along with her plans, even though he is still in love with her. However, as the reality of their separation sinks in, Celeste begins to have second thoughts.",Aug,3,2012,0,sadness,0.7879133224487305,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.509153571428572
cellular,"thriller, action, adventure, crime",67269050.42304344,47841180.61110937,0.52058735651958,44057287.555606455,0.4794126434804199,91898468.16671585,94,pg-13,0.58,0.56,"Schoolteacher Jessica Martin (Kim Basinger) is abducted by ruthless crook Ethan (Jason Statham) and brought to a remote hideout, where she finds a broken cell phone. Unfortunately, when she tries to use the malfunctioning phone to contact the authorities, she accidentally reaches college student Ryan (Chris Evans) instead. The young man wants to help Jessica, but she has no idea where her captors have taken her, and Ryan must scramble to figure out where she is before his cell phone goes dead.",Sep,10,2004,0,neutral,0.4052816033363342,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3661329777777782
center stage,"drama, teen, musical",32268189.707681566,30835706.16931125,0.65189734942559,16465768.819782808,0.3481026505744101,47301474.989094056,115,pg-13,0.82,0.41,"A dozen adolescents have begun their training at the renowned American Ballet Academy, where they encounter tremendous physical and mental stress while vying for a coveted spot in a celebrated dance company. Jody Sawyer (Amanda Schull) has talent but the wrong proportions, the fiery Eva Rodriguez (Zoe Saldana) can't seem to get along with her instructors and Maureen (Susan May Pratt) is having a hard time enduring the emotional highs and lows that accompany ballet school.",May,12,2000,0,anger,0.8064380288124084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.465885611111111
central intelligence,"comedy, action, crime",60767459.92586546,154885160.4281978,0.5867583757355522,109082371.75067548,0.4132416242644477,263967532.17887327,107,pg-13,0.62,0.71,"Bullied as a teen for being overweight, Bob Stone (Dwayne Johnson) shows up to his high school reunion looking fit and muscular. While there, he finds Calvin Joyner (Kevin Hart), a fast-talking accountant who misses his glory days as a popular athlete. Stone is now a lethal CIA agent who needs Calvin's number skills to help him save the compromised U.S. spy satellite system. Together, the former classmates encounter shootouts, espionage and double-crosses while trying to prevent worldwide chaos.",Jun,17,2016,0,neutral,0.6163418889045715,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3438961
chain letter,"thriller, horror, teen",4056147.401029192,187648.19516467984,0.1622900308120465,968603.94321837,0.8377099691879535,1156252.1383830498,88,r,0.45,0.29,Six high-school students are warned they will meet with particularly nasty deaths if they fail to forward a chain e-mail.,Oct,1,2010,1,disgust,0.9017753005027772,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28506166666666666
changeling,"drama, thriller, mystery, history",75510461.91881661,49067799.23467355,0.3140426154851106,107177871.9423962,0.6859573845148893,156245671.17706975,141,r,0.79,0.85,"In 1928 Los Angeles, single mother Christine Collins (Angelina Jolie) arrives home to find her son, Walter, gone. Five months later her prayers are answered when Walter is found in Illinois. But to Christine's horror, the boy who steps off the train is not her son. Authorities vehemently dispute Christine's claim, and her one ally is a clergyman (John Malkovich) who sees the case as his chance to expose corruption in the Los Angeles Police Department and government.",Oct,31,2008,1,fear,0.6902552247047424,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0691923636363634
changing lanes,"drama, thriller",73115593.72799368,108566173.534721,0.7038290438153529,45684598.70707208,0.2961709561846471,154250772.24179307,98,r,0.53,0.77,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",Apr,12,2002,0,anger,0.5571050643920898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1096836444444445
chappie,"drama, thriller, action, crime, sci-fi",59613328.8380755,38407125.601251714,0.3006538081501947,89338223.23552418,0.6993461918498054,127745348.83677588,120,r,0.56,0.32,"In the near future, a mechanized police force patrols the streets and deals with lawbreakers -- but now, the people are fighting back. When one police droid is stolen and given new programming, he acquires the ability to feel and think for himself. While the robot, dubbed ""Chappie (Sharlto Copley),"" puzzles out human behavior, the authorities begin to see him as a danger to mankind and order; they will stop at nothing to ensure that Chappie is the last of his kind.",Mar,6,2015,1,neutral,0.5244626998901367,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.142899102040816
charlie and the chocolate factory,"comedy, adventure, fantasy, family",219074162.34292424,301532327.5519609,0.433896634254251,393408134.6394824,0.5661033657457489,694940462.1914433,115,pg,0.51,0.83,"Based on the beloved Roald Dahl tale, this comedic and fantastical film follows young Charlie Bucket (Freddie Highmore) and his Grandpa Joe (David Kelly) as they join a small group of contest winners who get to tour the magical and mysterious factory of eccentric candy maker Willy Wonka (Johnny Depp). Aided by his diminutive Oompa Loompa workers (Deep Roy), Wonka has a hidden motivation for the tour, one that he will reveal only after the children in the group show their true colors.",Jul,15,2005,1,neutral,0.7044838666915894,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1721698933333333
charlie bartlett,"drama, comedy, indie, teen, coming of age",16829553.080533475,5542110.673232587,0.7519903954073331,1827811.478805769,0.2480096045926668,7369922.152038356,97,r,0.71,0.59,"Awkward teenager Charlie Bartlett (Anton Yelchin) has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",Feb,22,2008,0,neutral,0.5582050085067749,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.43791549999999996
